company,item,calories,calories_from_fat,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbs,fiber,sugar,protein,weight_watcher_points
Pizza Hut,Pan Pizza Slices Pepperoni Large,370.0,161.6450158894277,18.0,6.0,0.0,35.0,680.0,36.0,2.0,2.0,15.0,394.23723334410175
Pizza Hut,Pan Pizza Slices Pepperoni Lover’s® Personal Pan,180.0,80.74302522399383,9.0,3.5,0.0,20.0,370.0,17.0,1.0,2.0,8.0,199.6340033513533
Pizza Hut,Pan Pizza Slices Pepperoni Lover’s® Medium,300.0,134.6776856676164,15.0,6.0,0.0,35.0,580.0,28.0,2.0,1.0,13.0,322.5413065046681
Pizza Hut,Pan Pizza Slices Pepperoni Lover’s® Large,440.0,215.57967633305026,24.0,9.0,0.5,50.0,850.0,37.0,3.0,2.0,19.0,465.9331601835354
Pizza Hut,Pan Pizza Slices Supreme Personal Pan,170.0,71.75391515005673,8.0,3.0,0.0,15.0,360.0,18.0,1.0,2.0,7.0,189.39172808857705
Pizza Hut,Pan Pizza Slices Supreme Medium,270.0,116.6994655197422,13.0,5.0,0.0,25.0,500.0,29.0,2.0,2.0,11.0,291.8144807163394
Pizza Hut,Pan Pizza Slices Supreme Large,390.0,179.6232360373019,20.0,7.0,0.0,40.0,740.0,37.0,2.0,2.0,16.0,414.72178386965425
Pizza Hut,Pan Pizza Slices Ultimate Cheese Lover’s® Personal Pan,170.0,71.75391515005673,8.0,3.5,0.0,15.0,330.0,17.0,1.0,2.0,8.0,189.39172808857705
Pizza Hut,Pan Pizza Slices Ultimate Cheese Lover’s® Medium,270.0,116.6994655197422,13.0,5.0,0.0,25.0,470.0,27.0,2.0,1.0,12.0,291.8144807163394
Pizza Hut,Pan Pizza Slices Ultimate Cheese Lover’s® Large,390.0,179.6232360373019,20.0,8.0,0.0,40.0,670.0,36.0,2.0,2.0,17.0,414.72178386965425
Pizza Hut,Pan Pizza Slices Veggie Lover’s® Personal Pan,140.0,44.78658492824544,5.0,2.0,0.0,10.0,290.0,18.0,1.0,2.0,6.0,158.66490230024834
Pizza Hut,Pan Pizza Slices Veggie Lover’s® Medium,230.0,80.74302522399383,9.0,3.5,0.0,15.0,420.0,29.0,2.0,2.0,9.0,250.84537966523447
Pizza Hut,Pan Pizza Slices Veggie Lover’s® Large,330.0,134.6776856676164,15.0,5.0,0.0,25.0,620.0,38.0,3.0,3.0,14.0,353.2681322929968
Pizza Hut,Hand Tossed Slices Backyard BBQ Chicken Small,140.0,35.79747485430834,4.0,2.0,0.0,15.0,250.0,20.0,1.0,4.0,6.0,158.66490230024834
Pizza Hut,Hand Tossed Slices Backyard BBQ Chicken Medium,220.0,62.76480507611963,7.0,3.0,0.0,20.0,390.0,31.0,2.0,6.0,10.0,240.60310440245823
Pizza Hut,Hand Tossed Slices Backyard BBQ Chicken Large,300.0,89.73213529793092,10.0,4.5,0.0,30.0,530.0,40.0,2.0,7.0,14.0,322.5413065046681
Pizza Hut,Hand Tossed Slices Beyond Meat® Pepperoni Medium,200.0,62.76480507611963,7.0,3.5,0.0,15.0,410.0,26.0,2.0,1.0,9.0,220.11855387690576
Pizza Hut,Hand Tossed Slices Beyond Meat® Pepperoni Large,280.0,89.73213529793092,10.0,5.0,0.0,20.0,560.0,35.0,3.0,2.0,12.0,302.0567559791156
Pizza Hut,Hand Tossed Slices  Buffalo Chicken Small,130.0,31.30291981733979,3.5,1.5,0.0,10.0,380.0,19.0,0.9167327986967188,8.858967236827812,6.0,148.42262703747213
Pizza Hut,Hand Tossed Slices  Buffalo Chicken Medium,200.0,44.78658492824544,5.0,2.5,0.0,20.0,560.0,28.0,2.0,1.0,9.0,220.11855387690576
Pizza Hut,Hand Tossed Slices  Buffalo Chicken Large,270.0,71.75391515005673,8.0,4.0,0.0,30.0,740.0,37.0,2.0,2.0,13.0,291.8144807163394
Pizza Hut,Hand Tossed Slices Cheese Small,130.0,40.29202989127689,4.5,2.0,0.0,10.0,250.0,17.0,1.0,7.160395591082386,6.0,148.42262703747213
Pizza Hut,Hand Tossed Slices Cheese Medium,210.0,71.75391515005673,8.0,3.5,0.0,20.0,390.0,26.0,2.0,1.0,10.0,230.36082913968198
Pizza Hut,Hand Tossed Slices Cheese Large,290.0,89.73213529793092,10.0,5.0,0.0,30.0,540.0,34.0,3.0,2.0,13.0,312.2990312418919
Pizza Hut,Hand Tossed Slices Chicken Bacon Parmesan Small,150.0,53.77569500218253,6.0,2.5,0.0,15.0,270.0,16.0,1.0,6.311109768209674,7.0,168.9071775630246
Pizza Hut,Hand Tossed Slices Chicken Bacon Parmesan Medium,230.0,80.74302522399383,9.0,4.0,0.0,25.0,410.0,25.0,2.0,1.0,11.0,250.84537966523447
Pizza Hut,Hand Tossed Slices Chicken Bacon Parmesan Large,310.0,116.6994655197422,13.0,5.0,0.0,35.0,560.0,33.0,2.0,1.0,16.0,332.78358176744433
Pizza Hut,Hand Tossed Slices Hawaiian Chicken Small,130.0,35.79747485430834,4.0,1.5,0.0,10.0,270.0,17.0,1.0,1.0,7.0,148.42262703747213
Pizza Hut,Hand Tossed Slices Hawaiian Chicken Medium,210.0,53.77569500218253,6.0,3.0,0.0,20.0,420.0,27.0,2.0,2.0,10.0,230.36082913968198
Pizza Hut,Hand Tossed Slices Hawaiian Chicken Large,280.0,80.74302522399383,9.0,4.0,0.0,30.0,580.0,36.0,3.0,3.0,15.0,302.0567559791156
Pizza Hut,Hand Tossed Slices Meat Lover’s® Small,180.0,80.74302522399383,9.0,3.5,0.0,20.0,370.0,17.0,1.0,7.160395591082386,7.0,199.6340033513533
Pizza Hut,Hand Tossed Slices Meat Lover’s® Medium,290.0,134.6776856676164,15.0,6.0,0.0,30.0,590.0,26.0,2.0,1.0,12.0,312.2990312418919
Pizza Hut,Hand Tossed Slices Meat Lover’s® Large,390.0,188.612346111239,21.0,8.0,0.0,45.0,830.0,34.0,3.0,2.0,17.0,414.72178386965425
Pizza Hut,Hand Tossed Slices Pepperoni Small,130.0,44.78658492824544,5.0,2.0,0.0,10.0,260.0,16.0,1.0,6.311109768209674,6.0,148.42262703747213
Pizza Hut,Hand Tossed Slices Pepperoni Medium,220.0,80.74302522399383,9.0,4.0,0.0,20.0,420.0,25.0,2.0,1.0,9.0,240.60310440245823
Pizza Hut,Hand Tossed Slices Pepperoni Large,300.0,116.6994655197422,13.0,6.0,0.0,30.0,590.0,34.0,3.0,2.0,13.0,322.5413065046681
Pizza Hut,Hand Tossed Slices Pepperoni Lover’s® Small,160.0,62.76480507611963,7.0,3.0,0.0,20.0,310.0,17.0,1.0,7.160395591082386,7.0,179.14945282580084
Pizza Hut,Hand Tossed Slices Pepperoni Lover’s® Medium,270.0,116.6994655197422,13.0,6.0,0.0,35.0,530.0,26.0,2.0,1.0,12.0,291.8144807163394
Pizza Hut,Hand Tossed Slices Pepperoni Lover’s® Large,370.0,161.6450158894277,18.0,8.0,0.0,50.0,740.0,35.0,3.0,2.0,17.0,394.23723334410175
Pizza Hut,Hand Tossed Slices Supreme Small,150.0,53.77569500218253,6.0,2.5,0.0,15.0,280.0,17.0,1.0,1.0,6.0,168.9071775630246
Pizza Hut,Hand Tossed Slices Supreme Medium,240.0,89.73213529793092,10.0,4.0,0.0,25.0,450.0,26.0,2.0,2.0,10.0,261.0876549280107
Pizza Hut,Hand Tossed Slices Supreme Large,320.0,125.6885755936793,14.0,6.0,0.0,35.0,630.0,35.0,3.0,2.0,14.0,343.0258570302206
Pizza Hut,Hand Tossed Slices Ultimate Cheese Lover’s® Small,150.0,53.77569500218253,6.0,2.5,0.0,15.0,250.0,16.0,1.0,6.311109768209674,6.0,168.9071775630246
Pizza Hut,Hand Tossed Slices Ultimate Cheese Lover’s® Medium,230.0,89.73213529793092,10.0,4.5,0.0,25.0,390.0,25.0,2.0,1.0,11.0,250.84537966523447
Pizza Hut,Hand Tossed Slices Ultimate Cheese Lover’s® Large,310.0,116.6994655197422,13.0,6.0,0.0,35.0,540.0,33.0,2.0,1.0,15.0,332.78358176744433
Pizza Hut,Hand Tossed Slices Veggie Lover’s® Small,120.0,35.79747485430834,4.0,1.5,0.0,10.0,230.0,17.0,1.0,1.0,5.0,138.18035177469588
Pizza Hut,Hand Tossed Slices Veggie Lover’s® Medium,200.0,53.77569500218253,6.0,2.5,0.0,15.0,370.0,27.0,2.0,2.0,8.0,220.11855387690576
Pizza Hut,Hand Tossed Slices Veggie Lover’s® Large,260.0,80.74302522399383,9.0,4.0,0.0,20.0,510.0,36.0,3.0,3.0,11.0,281.5722054535632
